,buy,sell,total balance,usd balance,btc balance,change
465,False,False,1001.8933688587658,0,0.10373961782676185,0.18933688587658254%
466,False,False,1002.6859395389622,0,0.10373961782676185,0.2685939538962202%
467,False,False,1002.3871694396212,0,0.10373961782676185,0.2387169439621175%
468,False,False,1002.9618869223814,0,0.10373961782676185,0.29618869223813815%
469,False,False,1002.9598121300248,0,0.10373961782676185,0.2959812130024829%
470,False,False,1002.4846846803782,0,0.10373961782676185,0.2484684680378223%
471,False,False,1001.979472741562,0,0.10373961782676185,0.1979472741561949%
472,False,False,1002.1755406192545,0,0.10373961782676185,0.2175540619254548%
473,False,False,1002.0863245479235,0,0.10373961782676185,0.20863245479234818%
474,False,False,1001.4939713301327,0,0.10373961782676185,0.14939713301326946%
475,False,False,1001.3435488842838,0,0.10373961782676185,0.13435488842837914%
476,False,False,1001.5416915543329,0,0.10373961782676185,0.15416915543329424%
477,False,False,1001.2481084358832,0,0.10373961782676185,0.12481084358831822%
478,False,False,1002.1247082065195,0,0.10373961782676185,0.2124708206519472%
479,False,False,1002.642368899475,0,0.10373961782676185,0.26423688994749456%
480,False,False,1002.8436237580589,0,0.10373961782676185,0.2843623758058925%
481,False,False,1002.1724284307196,0,0.10373961782676185,0.2172428430719606%
482,False,False,1002.2554201249811,0,0.10373961782676185,0.22554201249811284%
483,False,False,1002.2554201249811,0,0.10373961782676185,0.22554201249811284%
